,Player Name,Pick,Position,Team,Draft Year,Start Season,G,GS,Int,Int Yds,IntTD,PD,FF,Fmb,FR,FR Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,AV,Awards,AP DRoY-5,AP CPoY-2,AP CPoY-3,AP DPoY-7,AP CPoY-4,AP MVP-6,AP DPoY-5,AP CPoY-6,PB,AP DRoY-2,AP DPoY-17,AP DPoY-4,AP MVP-8,AP DRoY-3,AP DRoY-4,AP MVP-5,AP DPoY-1,AP-1,AP DPoY-2,AP-2,AP DPoY-3,AP CPoY-12,AP DRoY-1,AP DPoY-9,AP DPoY-6
556,Daryl Worley,77,CB,CAR,2016,2016,56.0,49.0,5.0,38.0,0.0,34.0,0.0,0.0,1.0,6.0,0.0,2.0,243.0,194.0,49.0,10.0,2.0,0.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Adolphus Washington,80,DT,BUF,2016,2016,35.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.5,62.0,38.0,24.0,11.0,9.0,0.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Jordan Jenkins,83,OLB,NYJ,2016,2016,60.0,50.0,0.0,0.0,0.0,7.0,6.0,0.0,5.0,0.0,0.0,20.5,157.0,100.0,57.0,22.0,40.0,0.0,25.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Kendall Fuller,84,CB,WAS,2016,2016,55.0,31.0,6.0,4.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,1.0,228.0,173.0,55.0,8.0,5.0,0.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Nick Vigil,87,ILB,CIN,2016,2016,54.0,37.0,2.0,34.0,0.0,14.0,1.0,0.0,3.0,13.0,0.0,2.0,295.0,182.0,113.0,12.0,7.0,0.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Kyler Fackrell,88,OLB,GNB,2016,2016,61.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,16.5,111.0,80.0,31.0,21.0,32.0,0.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Javon Hargrave,89,DT,PIT,2016,2016,63.0,52.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,14.5,168.0,106.0,62.0,22.0,22.0,0.0,28.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Brandon Williams,92,CB,ARI,2016,2016,51.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,33.0,6.0,0.0,0.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Vincent Valentine,96,DT,NWE,2016,2016,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,11.0,9.0,2.0,2.0,0.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Justin Simmons,98,S,DEN,2016,2016,58.0,48.0,11.0,186.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,2.0,289.0,211.0,78.0,8.0,3.0,0.0,26.0,", AP-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
