,Player Name,Pick,Position,Team,Draft Year,Start Season,G,GS,Att,Rush Yds,Rush TD,Rush 1D,Tgt,Rec,Rec Yds,Rec TD,Rec 1D,Touch,YScm,RRTD,Fmb,AV,Rush Succ%,Y/A,Rush Y/G,A/G,Y/R,Rec Succ%,R/G,Rec Y/G,Ctch%,Y/Tgt,Y/Tch,Awards,AP OPoY-4,AP CPoY-2,AP CPoY-5,AP OPoY-1,AP ORoY-1,AP ORoY-2,AP CPoY-3,AP ORoY-3,AP MVP-3,AP OPoY-11,AP CPoY-4,AP ORoY-4,AP CPoY-6,AP MVP-9,PB,AP MVP-8,AP OPoY-6,AP OPoY-8,AP OPoY-3,AP MVP-5,AP OPoY-2,AP-1,AP-2,AP MVP-2,AP OPoY-5
139,Allen Robinson,61,WR,JAX,2014,2014,43.0,41.0,0.0,0.0,0.0,0.0,384.0,202.0,2848.0,22.0,139.0,202.0,2848.0,22.0,1.0,20.0,0.0,0.0,0.0,0.0,14.5,60.2,3.85,53.625,65.15,9.725000000000001,14.5,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,Jarvis Landry,63,WR,MIA,2014,2014,64.0,57.0,26.0,119.0,1.0,9.0,570.0,400.0,4038.0,22.0,225.0,426.0,4157.0,23.0,14.0,33.0,34.175,0.17499999999999982,1.875,0.4000000000000001,10.100000000000001,51.175,6.275,63.099999999999994,70.67500000000001,7.15,9.75,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,C.J. Fiedorowicz,65,TE,HOU,2014,2014,51.0,42.0,0.0,0.0,0.0,0.0,142.0,89.0,881.0,6.0,46.0,89.0,881.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,9.075000000000001,0.0,1.95,18.75,63.050000000000004,5.775,9.075000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Charles Sims,69,RB,TAM,2014,2014,47.0,2.0,245.0,958.0,2.0,43.0,176.0,129.0,1190.0,6.0,52.0,374.0,2148.0,8.0,6.0,14.0,39.625,3.775,20.85,5.9,9.0,43.699999999999996,2.8,25.4,73.2,6.55,5.475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Tre Mason,75,RB,STL,2014,2014,25.0,12.0,254.0,972.0,5.0,48.0,51.0,34.0,236.0,1.0,13.0,288.0,1208.0,6.0,5.0,8.0,18.875,1.775,19.925,5.175,3.5500000000000003,17.55,0.675,4.775,33.375,2.3,1.975,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Josh Huff,86,WR,PHI,2014,2014,37.0,6.0,5.0,22.0,0.0,2.0,83.0,51.0,523.0,4.0,26.0,56.0,545.0,4.0,1.0,6.0,37.5,2.7,0.525,0.125,7.75,33.7,1.025,10.075,44.574999999999996,4.425000000000001,7.424999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Donte Moncrief,90,WR,IND,2014,2014,53.0,27.0,5.0,16.0,0.0,1.0,257.0,152.0,1875.0,18.0,100.0,157.0,1891.0,18.0,0.0,16.0,12.5,0.825,0.25,0.1,12.649999999999999,48.9,2.875,35.074999999999996,58.8,7.4750000000000005,12.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,John Brown,91,WR,ARI,2014,2014,56.0,27.0,8.0,36.0,0.0,3.0,331.0,173.0,2515.0,17.0,123.0,181.0,2551.0,17.0,2.0,21.0,66.675,6.325,0.7,0.15,14.350000000000001,44.02499999999999,3.0,43.7,50.775000000000006,7.299999999999999,13.95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Terrance West,94,RB,CLE,2014,2014,43.0,23.0,465.0,1816.0,11.0,92.0,67.0,51.0,344.0,2.0,16.0,516.0,2160.0,13.0,7.0,11.0,45.224999999999994,3.775,38.25,9.975,7.375,40.45,0.9500000000000001,6.65,72.55,5.025,4.0249999999999995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Jerick McKinnon,96,RB,MIN,2014,2014,58.0,14.0,474.0,1918.0,7.0,82.0,191.0,142.0,984.0,5.0,53.0,616.0,2902.0,12.0,3.0,22.0,41.475,4.3,34.324999999999996,8.4,6.8500000000000005,39.175,2.4749999999999996,16.6,73.6,5.075,4.925,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Dri Archer,97,WR,PIT,2014,2014,20.0,0.0,10.0,23.0,0.0,0.0,10.0,7.0,40.0,0.0,2.0,17.0,63.0,0.0,0.0,0.0,7.5,1.0,0.475,0.2,0.825,12.5,0.15,0.825,17.5,0.575,0.925,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Richard Rodgers,98,TE,GNB,2014,2014,63.0,24.0,1.0,11.0,0.0,1.0,181.0,120.0,1166.0,13.0,59.0,121.0,1177.0,13.0,0.0,12.0,25.0,2.75,0.175,0.025,10.600000000000001,49.65,1.9000000000000001,18.4,65.475,6.925000000000001,10.600000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Crockett Gillmore,99,TE,BAL,2014,2014,32.0,16.0,0.0,0.0,0.0,0.0,76.0,51.0,604.0,6.0,30.0,51.0,604.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,8.375,0.0,1.275,14.850000000000001,48.5,5.5,8.375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Devonta Freeman,103,RB,ATL,2014,2014,61.0,43.0,753.0,3248.0,30.0,202.0,246.0,193.0,1582.0,7.0,69.0,946.0,4830.0,37.0,9.0,40.0,43.05,4.25,53.775000000000006,12.5,8.2,53.2,3.2,26.025,79.02499999999999,6.475,5.1,", PB,AP-2, PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
153,Jalen Saunders,104,WR,NYJ,2014,2014,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.025,0.125,25.0,1.75,1.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Bruce Ellington,106,WR,SFO,2014,2014,44.0,9.0,11.0,54.0,1.0,3.0,130.0,79.0,769.0,5.0,38.0,90.0,823.0,6.0,6.0,7.0,58.349999999999994,4.85,1.125,0.24999999999999997,10.175,37.225,2.125,19.65,60.775000000000006,6.1000000000000005,9.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Andre Williams,113,RB,NYG,2014,2014,41.0,7.0,332.0,1090.0,8.0,44.0,42.0,19.0,137.0,0.0,6.0,351.0,1227.0,8.0,1.0,7.0,25.025,3.45,37.824999999999996,9.55,3.55,15.075,0.30000000000000004,2.125,20.475,1.45,3.55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Ka'Deem Carey,117,RB,CHI,2014,2014,37.0,1.0,111.0,443.0,2.0,28.0,16.0,13.0,131.0,1.0,8.0,124.0,574.0,3.0,1.0,3.0,35.95,3.0000000000000004,9.075,2.3,7.175,55.949999999999996,0.275,2.5999999999999996,63.675000000000004,5.925000000000001,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Martavis Bryant,118,WR,PIT,2014,2014,44.0,18.0,17.0,94.0,1.0,3.0,251.0,145.0,2183.0,17.0,80.0,162.0,2277.0,18.0,2.0,20.0,49.150000000000006,5.7,2.25,0.4,15.625000000000002,49.025000000000006,3.1999999999999997,49.47500000000001,59.6,9.200000000000001,14.549999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Kevin Norwood,123,WR,SEA,2014,2014,10.0,2.0,0.0,0.0,0.0,0.0,11.0,9.0,102.0,0.0,5.0,9.0,102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.825,0.0,0.25,2.825,22.5,2.55,2.825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,De'Anthony Thomas,124,RB,KAN,2014,2014,50.0,6.0,28.0,474.0,3.0,20.0,81.0,61.0,180.0,2.0,7.0,89.0,654.0,5.0,3.0,7.0,34.375,5.8,9.7,0.625,7.55,44.25,1.275,3.8750000000000004,76.875,5.85,7.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,James White,130,RB,NWE,2014,2014,47.0,9.0,113.0,1413.0,12.0,71.0,217.0,161.0,431.0,2.0,18.0,274.0,1844.0,14.0,0.0,20.0,46.449999999999996,3.75,25.5,2.525,7.95,39.525,3.0999999999999996,9.825,80.425,6.15,6.300000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Lorenzo Taliaferro,138,RB,BAL,2014,2014,19.0,0.0,82.0,339.0,5.0,19.0,18.0,16.0,153.0,0.0,4.0,98.0,492.0,5.0,1.0,3.0,25.575,1.975,9.55,2.45,5.8500000000000005,35.825,0.825,5.45,70.0,5.125,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Ryan Grant,142,WR,WAS,2014,2014,64.0,15.0,0.0,0.0,0.0,0.0,141.0,84.0,985.0,6.0,57.0,84.0,985.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,10.625,0.0,1.2999999999999998,15.425,54.525000000000006,5.925000000000001,10.625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Devin Street,146,WR,DAL,2014,2014,36.0,2.0,0.0,0.0,0.0,0.0,26.0,10.0,152.0,1.0,8.0,10.0,152.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.325,0.0,0.2,3.175,24.775000000000002,3.675,11.325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Jared Abbrederis,176,WR,GNB,2014,2014,22.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,163.0,0.0,7.0,13.0,163.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.75,0.0,0.375,4.75,37.3,4.3,8.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Alfred Blue,181,RB,HOU,2014,2014,57.0,14.0,523.0,1908.0,6.0,96.0,59.0,49.0,316.0,2.0,14.0,572.0,2224.0,8.0,4.0,14.0,43.475,3.7,32.6,8.9,6.45,55.574999999999996,0.8250000000000001,5.424999999999999,82.475,5.4,3.9499999999999997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Robert Herron,185,WR,TAM,2014,2014,8.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,58.0,1.0,3.0,7.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025,2.425,12.5,0.2,1.825,12.5,1.2,2.075,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,T.J. Jones,189,WR,DET,2014,2014,42.0,9.0,1.0,-3.0,0.0,0.0,107.0,64.0,814.0,4.0,39.0,65.0,811.0,4.0,3.0,7.0,0.0,-0.75,-0.075,0.025,13.775,48.675,1.5250000000000001,21.35,56.4,7.325,13.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Matt Hazel,190,WR,MIA,2014,2014,9.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.075,0.075,25.0,0.25,0.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Walt Powell,196,WR,ARI,2014,2014,15.0,2.0,0.0,0.0,0.0,0.0,25.0,14.0,142.0,0.0,7.0,14.0,142.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.525,0.0,0.4,3.95,14.0,1.425,2.525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Marion Grice,201,RB,SDG,2014,2014,10.0,0.0,15.0,41.0,1.0,3.0,11.0,7.0,29.0,0.0,3.0,22.0,70.0,1.0,0.0,0.0,13.325,0.675,1.025,0.375,1.025,9.1,0.175,0.725,15.9,0.65,0.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Quincy Enunwa,209,WR,NYJ,2014,2014,40.0,29.0,2.0,12.0,0.0,1.0,219.0,118.0,1621.0,5.0,69.0,120.0,1633.0,5.0,2.0,13.0,25.0,3.0,0.2,0.05,10.225000000000001,32.175,2.225,30.175,39.725,5.4,10.125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Jay Prosch,211,FB,HOU,2014,2014,63.0,13.0,10.0,42.0,0.0,6.0,10.0,6.0,61.0,0.0,3.0,16.0,103.0,0.0,0.0,0.0,31.25,1.95,0.675,0.175,9.45,43.75,0.125,0.95,56.25,4.95,10.075,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Michael Campanaro,218,WR,BAL,2014,2014,24.0,0.0,10.0,131.0,1.0,6.0,43.0,31.0,310.0,2.0,17.0,41.0,441.0,3.0,4.0,4.0,70.0,10.225,7.875,0.475,7.675000000000001,47.25,1.15,11.899999999999999,57.875,5.875,13.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Storm Johnson,222,RB,JAX,2014,2014,6.0,1.0,29.0,86.0,2.0,5.0,1.0,1.0,-4.0,0.0,0.0,30.0,82.0,2.0,0.0,0.0,7.75,0.75,3.575,1.2,-1.0,0.0,0.05,-0.175,25.0,-1.0,0.675,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Jeff Janis,236,WR,GNB,2014,2014,51.0,1.0,2.0,38.0,1.0,2.0,38.0,17.0,200.0,1.0,9.0,19.0,238.0,2.0,0.0,2.0,25.0,4.75,0.6,0.025,15.5,47.325,0.4,4.2,53.65,5.475,15.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,James Wright,239,WR,CIN,2014,2014,24.0,2.0,5.0,24.0,0.0,3.0,35.0,18.0,197.0,0.0,12.0,23.0,221.0,0.0,0.0,2.0,37.5,1.75,0.55,0.125,6.6,18.35,0.375,4.125,24.925,2.825,5.45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Amari Cooper,4,WR,OAK,2015,2015,61.0,56.0,7.0,21.0,0.0,2.0,465.0,278.0,3908.0,25.0,177.0,285.0,3929.0,25.0,6.0,33.0,58.325,3.25,0.35,0.125,14.1,49.025,4.525,63.65,59.6,8.35,13.8,"PB,AP ORoY-3, PB, ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
178,Kevin White,7,WR,CHI,2015,2015,17.0,5.0,1.0,9.0,0.0,0.0,48.0,25.0,285.0,0.0,11.0,26.0,294.0,0.0,0.0,2.0,25.0,2.25,0.575,0.075,8.95,22.225,1.8,15.75,38.2,4.55,8.95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Todd Gurley,10,RB,STL,2015,2015,58.0,57.0,1042.0,4547.0,46.0,235.0,252.0,187.0,1883.0,10.0,83.0,1229.0,6430.0,56.0,11.0,47.0,46.725,4.4,79.19999999999999,17.975,9.675,47.675000000000004,3.2,32.2,75.32499999999999,7.2749999999999995,5.225,"PB,AP-2,AP ORoY-1, , PB,AP-1,AP MVP-2,AP OPoY-1,AP CPoY-6, PB,AP-1,AP OPoY-3",0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,2,1,1,0
180,DeVante Parker,14,WR,MIA,2015,2015,53.0,31.0,0.0,0.0,0.0,0.0,280.0,163.0,2217.0,9.0,103.0,163.0,2217.0,9.0,1.0,16.0,0.0,0.0,0.0,0.0,14.249999999999998,0.0,3.05,41.125,56.725,8.025,14.249999999999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Melvin Gordon,15,RB,SDG,2015,2015,55.0,51.0,897.0,3628.0,28.0,144.0,243.0,182.0,1577.0,10.0,51.0,1079.0,5205.0,38.0,10.0,36.0,33.4,4.1,66.35,16.25,8.5,34.225,3.3499999999999996,29.125,76.7,6.425000000000001,4.824999999999999,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182,Nelson Agholor,20,WR,PHI,2015,2015,60.0,52.0,9.0,53.0,0.0,3.0,305.0,185.0,2152.0,15.0,89.0,194.0,2205.0,15.0,3.0,18.0,51.675,5.125,0.825,0.15000000000000002,11.575,44.35,3.025,35.025,58.95,6.85,11.325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Breshad Perriman,26,WR,BAL,2015,2015,51.0,10.0,7.0,20.0,0.0,1.0,195.0,95.0,1561.0,11.0,64.0,102.0,1581.0,11.0,0.0,11.0,31.25,2.625,0.35000000000000003,0.15,15.5,40.05,1.7999999999999998,29.575000000000003,48.7,8.175,14.225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Phillip Dorsett,29,WR,IND,2015,2015,57.0,11.0,10.0,63.0,0.0,5.0,158.0,95.0,1237.0,6.0,52.0,105.0,1300.0,6.0,3.0,12.0,66.675,6.25,1.125,0.2,13.450000000000001,48.125,1.6500000000000001,21.675000000000004,61.25,8.1,12.825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,T.J. Yeldon,36,RB,JAX,2015,2015,51.0,30.0,465.0,1872.0,6.0,73.0,233.0,171.0,1302.0,6.0,65.0,636.0,3174.0,12.0,5.0,20.0,41.3,4.225,36.9,9.049999999999999,7.6,44.575,3.3000000000000003,25.325,73.875,5.6,5.175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Devin Smith,37,WR,NYJ,2015,2015,22.0,5.0,0.0,0.0,0.0,0.0,41.0,15.0,248.0,2.0,10.0,15.0,248.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,13.85,0.0,0.625,11.2,30.25,5.85,13.85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Dorial Green-Beckham,40,WR,TEN,2015,2015,31.0,12.0,0.0,0.0,0.0,0.0,141.0,68.0,941.0,6.0,55.0,68.0,941.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,7.025,0.0,1.1,15.1,24.1,3.375,7.025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Devin Funchess,41,TE,CAR,2015,2015,61.0,40.0,0.0,0.0,0.0,0.0,311.0,161.0,2233.0,21.0,119.0,161.0,2233.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0,14.3,0.0,2.6,36.5,50.349999999999994,7.1,14.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Ameer Abdullah,54,RB,DET,2015,2015,42.0,22.0,327.0,1251.0,6.0,63.0,82.0,58.0,430.0,3.0,29.0,385.0,1681.0,9.0,8.0,11.0,36.2,3.5250000000000004,31.824999999999996,7.45,8.625,61.325,1.5499999999999998,13.575,78.05000000000001,6.949999999999999,5.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Maxx Williams,55,TE,BAL,2015,2015,42.0,21.0,5.0,14.0,0.0,4.0,83.0,63.0,497.0,3.0,30.0,68.0,511.0,3.0,2.0,4.0,41.675,1.425,0.275,0.1,5.75,36.925,1.2249999999999999,9.475000000000001,61.025,4.699999999999999,5.425000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Clive Walford,68,TE,OAK,2015,2015,45.0,11.0,0.0,0.0,0.0,0.0,115.0,70.0,768.0,6.0,41.0,70.0,768.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,7.9,0.0,1.175,12.675,47.175,4.925,7.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Tyler Lockett,69,WR,SEA,2015,2015,63.0,39.0,34.0,261.0,1.0,13.0,276.0,194.0,2781.0,19.0,115.0,228.0,3042.0,20.0,4.0,31.0,62.375,8.525,4.2,0.5249999999999999,14.200000000000001,56.875,3.0749999999999997,44.075,70.2,10.05,13.3,"PB,AP-1,AP ORoY-4, AP-2, ",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
193,Jaelen Strong,70,WR,HOU,2015,2015,20.0,3.0,0.0,0.0,0.0,0.0,52.0,31.0,330.0,4.0,16.0,31.0,330.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,8.399999999999999,0.0,1.175,12.875,47.9,5.425,8.399999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Tevin Coleman,73,RB,ATL,2015,2015,56.0,20.0,528.0,2340.0,18.0,102.0,134.0,92.0,1010.0,11.0,44.0,620.0,3350.0,29.0,7.0,27.0,43.275,4.425,41.15,9.299999999999999,10.075000000000001,38.775000000000006,1.6,17.7,59.400000000000006,6.45,5.35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Chris Conley,76,WR,KAN,2015,2015,53.0,34.0,0.0,0.0,0.0,0.0,168.0,104.0,1238.0,6.0,68.0,104.0,1238.0,6.0,3.0,13.0,0.0,0.0,0.0,0.0,12.5,58.175,2.025,25.35,62.224999999999994,7.85,12.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Duke Johnson,77,RB,CLE,2015,2015,64.0,10.0,299.0,1286.0,5.0,73.0,303.0,235.0,2170.0,8.0,105.0,534.0,3456.0,13.0,8.0,20.0,48.275000000000006,4.425,20.124999999999996,4.675,9.25,46.375,3.65,33.9,77.35,7.125,6.575,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Tyler Kroft,85,TE,CIN,2015,2015,51.0,35.0,0.0,0.0,0.0,0.0,95.0,67.0,661.0,8.0,35.0,67.0,661.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,9.875,0.0,1.2,11.8,72.75,7.2,9.875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,David Johnson,86,RB,ARI,2015,2015,49.0,38.0,687.0,2783.0,31.0,160.0,262.0,172.0,1849.0,11.0,88.0,859.0,4632.0,42.0,14.0,31.0,40.05,3.625,48.875,13.3,10.95,46.375,4.1000000000000005,44.6,65.60000000000001,7.15,5.4750000000000005,"AP ORoY-4, PB,AP-1,AP OPoY-3, ",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
199,Sammie Coates,87,WR,PIT,2015,2015,44.0,6.0,4.0,14.0,0.0,1.0,64.0,29.0,528.0,2.0,20.0,33.0,542.0,2.0,0.0,4.0,12.5,0.875,0.25,0.075,13.85,40.0,0.5750000000000001,9.924999999999999,49.35,6.7,13.175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Jeff Heuerman,92,TE,DEN,2015,2015,51.0,29.0,0.0,0.0,0.0,0.0,106.0,63.0,678.0,5.0,35.0,63.0,678.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,12.175,0.0,1.2999999999999998,13.875,57.599999999999994,6.675,12.175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Ty Montgomery,94,WR,GNB,2015,2015,42.0,14.0,192.0,892.0,3.0,41.0,146.0,107.0,932.0,7.0,43.0,299.0,1824.0,10.0,4.0,15.0,50.675,4.75,21.4,4.425,8.475,56.075,2.5500000000000003,20.35,73.55,6.225,6.525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Matt Jones,95,RB,WAS,2015,2015,25.0,7.0,248.0,964.0,6.0,60.0,33.0,27.0,377.0,1.0,14.0,275.0,1341.0,7.0,8.0,9.0,33.4,2.7,26.55,6.55,6.275,40.0,0.65,8.45,44.0,5.324999999999999,3.175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Jamison Crowder,105,WR,WAS,2015,2015,56.0,28.0,15.0,64.0,0.0,3.0,329.0,221.0,2628.0,14.0,121.0,236.0,2692.0,14.0,12.0,22.0,39.275,3.1,1.4,0.275,12.049999999999999,49.2,3.875,46.599999999999994,66.65,7.975,11.525000000000002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Jeremy Langford,106,RB,CHI,2015,2015,29.0,5.0,219.0,762.0,10.0,41.0,69.0,41.0,421.0,1.0,16.0,260.0,1183.0,11.0,2.0,7.0,36.7,2.4000000000000004,18.825,5.875,5.05,20.025,0.75,7.3,30.700000000000003,2.9749999999999996,2.95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Justin Hardy,107,WR,ATL,2015,2015,57.0,5.0,0.0,0.0,0.0,0.0,118.0,76.0,751.0,9.0,49.0,76.0,751.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,9.875,0.0,1.45,14.099999999999998,64.65,6.375,9.875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Jalston Fowler,108,FB,TEN,2015,2015,42.0,7.0,10.0,20.0,2.0,6.0,9.0,6.0,58.0,1.0,4.0,16.0,78.0,3.0,0.0,0.0,30.35,1.725,0.35,0.175,5.7,29.175,0.1,0.9249999999999999,33.325,3.575,3.825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Blake Bell,117,TE,SFO,2015,2015,50.0,12.0,0.0,0.0,0.0,0.0,49.0,30.0,357.0,0.0,11.0,30.0,357.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.1,42.725,0.6000000000000001,7.0,63.025000000000006,6.925000000000001,12.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
